"TRIP_ID","SET_NUM","year","SABLE.DEPTH.GROUP","Spatial.Stratum","SABLE.SET.TYPE","TOTAL.TRAPS","CPUE.TRAPS","TOTAL.SABLE.COUNT","CPUE.SABLE.COUNT","FE_USABILITY","CPUE.SABLE.WEIGHT","TOTAL_SABLE_WEIGHT","FE_MAJOR_LEVEL_ID","FE.MODAL.BOTTOM.DEPTH"
65106,1713793,2007,"RD1","S1","StRS",25,25,535,535,1,1171.4,1171.4,15,453
65106,1713794,2007,"RD2","S1","StRS",25,24,424,411,12,760.3,783,16,731
65106,1713795,2007,"RD2","S1","StRS",25,22,347,291,12,547.3,647.5,17,733
65106,1713796,2007,"RD3","S1","StRS",25,24,343,340,12,782.8,790.8,18,1064
65106,1713797,2007,,"Estevan Point","TRADITIONAL TAGGING",25,24,507,505,12,1149.9,1153.3,19,512
65106,1713798,2007,"RD1","S1","StRS",25,25,480,480,1,1083.4,1083.4,20,421
65106,1713799,2007,"RD2","S2","StRS",25,21,280,239,12,643.7,771,21,568
65106,1713800,2007,"RD3","S2","StRS",25,24,398,371,12,775.6,845,22,880
65106,1713950,2007,"RD1","S2","StRS",25,23,258,244,12,600.5,641.2,23,424
65106,1714001,2007,"RD2","S1","StRS",25,24,220,207,12,543.9,581.5,24,516
65106,1714002,2007,,"Estevan Point","TRADITIONAL TAGGING",30,27,650,600,12,1273.7,1378.1,25,458
65106,1714003,2007,"RD3","S1","StRS",25,22,500,438,12,949.6,1092.2,26,910
65106,1714004,2007,"RD2","S2","StRS",25,23,339,315,12,772.1,824.5,27,828
65106,1714005,2007,"RD1","S2","StRS",25,24,30,30,12,122,122,28,286
65106,1714006,2007,"RD3","S2","StRS",25,23,182,171,12,502.8,536.4,29,1103
65106,1714007,2007,"RD2","S2","StRS",25,22,357,290,12,640.3,784.6,30,717
65106,1714008,2007,"RD3","S2","StRS",25,25,268,268,1,748.7,748.7,31,1155
65106,1714009,2007,"RD3","S2","StRS",25,24,101,89,12,274.9,308.2,32,1231
65106,1714060,2007,,"Pisces Canyon","TRADITIONAL TAGGING",30,28,229,202,12,599.3,674.9,33,597
65106,1714061,2007,,"Pisces Canyon","TRADITIONAL TAGGING",29,25,289,243,12,701.8,834.9,34,614
65106,1714062,2007,"RD3","S2","StRS",25,24,101,101,12,339.2,339.2,35,1184
65106,1714063,2007,"RD1","S2","StRS",25,22,49,48,12,201.6,205.6,36,190
65106,1714064,2007,,"Pisces Canyon","TRADITIONAL TAGGING",30,27,401,358,12,1007.9,1113.7,37,621
65106,1714065,2007,,"Pisces Canyon","TRADITIONAL TAGGING",30,30,323,323,1,914.3,914.3,38,622
65106,1714066,2007,"RD1","S2","StRS",26,18,15,15,12,54.4,54.4,39,201
65106,1714067,2007,"RD2","S2","StRS",25,24,342,334,12,874.6,895.3,40,628
65106,1714068,2007,"RD3","S2","StRS",25,25,70,70,1,253.2,253.2,41,1208
65106,1714619,2007,"RD1","S2","StRS",25,20,10,10,12,37.1,37.1,42,204
65106,1714620,2007,"RD1","S2","StRS",25,18,41,34,12,129.2,151.4,43,203
65106,1714621,2007,"RD2","S2","StRS",25,20,276,224,12,646.7,798.2,44,628
65106,1714622,2007,"RD2","S2","StRS",25,19,242,207,12,540.1,642.9,45,578
65106,1714623,2007,"RD2","S3","StRS",25,21,402,338,12,1032.2,1217.7,46,616
65106,1714624,2007,"RD1","S3","StRS",25,19,78,64,12,226,281.8,47,250
65106,1714625,2007,"RD3","S3","StRS",25,21,126,91,12,313,439.1,48,1084
65106,1714626,2007,"RD1","S3","StRS",25,23,257,242,12,708.9,751.1,49,421
65106,1714627,2007,"RD3","S3","StRS",25,23,40,37,12,147.1,157.7,50,1309
65106,1714628,2007,"RD2","S3","StRS",25,23,375,355,12,762.1,805,51,658
65106,1714629,2007,"RD3","S3","StRS",25,22,92,87,12,266.1,283.3,52,816
65106,1714630,2007,"RD2","S3","StRS",25,11,516,326,12,539.9,863.2,53,661
65106,1714781,2007,"RD2","S3","StRS",26,25,529,508,12,1321.1,1371.1,54,655
65106,1714782,2007,"RD2","S3","StRS",25,20,382,326,12,719.9,852,55,588
65106,1714783,2007,"RD3","S3","StRS",25,19,79,58,12,127,165,56,1002
65106,1714784,2007,"RD2","S3","StRS",25,24,300,280,12,658.3,713.1,57,574
65106,1714785,2007,"RD3","S3","StRS",25,22,197,190,12,522.9,539.7,58,1023
65106,1714786,2007,"RD3","S3","StRS",25,23,138,122,12,426.7,483.6,59,1024
65106,1714937,2007,"RD1","S3","StRS",25,19,20,16,12,64.8,85.3,60,205
65106,1714938,2007,"RD1","S3","StRS",25,10,38,10,12,41.8,159.9,61,221
65106,1714939,2007,"RD1","S3","StRS",25,19,60,52,12,155.5,185.9,62,338
65106,1714965,2007,"RD1","S3","StRS",24,19,12,11,12,37.7,41.5,63,271
65106,1714966,2007,"RD1","S4","StRS",25,19,16,13,12,49.5,58.2,64,256
65106,1714967,2007,"RD1","S4","StRS",25,21,11,9,12,31.7,37.8,65,287
65106,1714968,2007,"RD1","S4","StRS",26,20,4,4,12,14.3,14.3,66,226
65106,1714969,2007,"RD3","S4","StRS",25,22,123,111,12,354.8,396.4,67,1060
65106,1714970,2007,"RD2","S4","StRS",25,21,279,241,12,683.9,790.5,68,613
65106,1714971,2007,"RD2","S4","StRS",25,19,279,230,12,625,760.8,69,674
65106,1715147,2007,"RD1","S4","StRS",25,21,158,145,12,462.2,504,70,409
65106,1715148,2007,"RD2","S4","StRS",25,24,360,353,12,876.9,892,71,725
65106,1715149,2007,"RD2","S4","StRS",25,23,240,221,12,688.1,742.1,72,687
65106,1715150,2007,"RD3","S4","StRS",25,21,173,151,12,486.1,554.4,73,853
65106,1715151,2007,"RD2","S4","StRS",25,23,261,261,12,811.1,811.1,74,682
65106,1715152,2007,"RD3","S4","StRS",25,24,164,164,12,459.9,459.9,75,959
65106,1715153,2007,"RD3","S4","StRS",25,25,180,180,1,699.6,699.6,76,1041
65106,1715279,2007,"RD3","S4","StRS",25,23,59,47,12,182.8,215.7,77,1139
65106,1715280,2007,"RD2","S4","StRS",25,21,399,322,12,974,1203.7,78,596
65106,1715281,2007,"RD1","S4","StRS",25,22,128,119,12,425,456.1,79,420
65106,1715282,2007,"RD3","S4","StRS",25,20,45,42,12,146.1,158.6,80,1301
65106,1715283,2007,"RD1","S4","StRS",25,18,371,255,12,868.8,1258.8,81,453
65106,1715284,2007,"RD2","S5","StRS",25,20,340,297,12,805.9,921.6,82,618
65106,1715285,2007,"RD2","S5","StRS",25,22,131,125,12,306.3,321.4,83,786
65106,1715286,2007,"RD2","S5","StRS",25,21,266,207,12,416.9,538.3,84,657
65106,1715462,2007,"RD1","S5","StRS",25,22,80,65,12,190.5,237.2,85,425
65106,1715463,2007,"RD3","S5","StRS",25,22,20,14,12,44.6,63,86,1331
65106,1715464,2007,"RD3","S5","StRS",25,21,425,363,12,735.2,857.2,87,906
65106,1715465,2007,"RD2","S5","StRS",25,16,258,187,12,444.4,620.5,88,585
65106,1715566,2007,"RD2","S5","StRS",25,17,58,48,12,142.6,169.4,89,536
65106,1715567,2007,"RD1","S5","StRS",26,23,105,100,12,324.6,340.6,90,370
65106,1715568,2007,"RD1","S5","StRS",25,12,5,5,12,18.3,18.3,91,280
65106,1715569,2007,"RD1","S5","StRS",25,24,16,16,12,68,68,92,319
65106,1715570,2007,"RD3","S5","StRS",25,22,117,103,12,390.7,444.1,93,1105
65106,1715571,2007,"RD3","S5","StRS",25,11,30,16,12,74.1,151,94,1334
65106,1715572,2007,"RD1","S5","StRS",25,20,197,183,12,666.2,711.6,95,436
65106,1715573,2007,"RD1","S5","StRS",27,11,47,22,12,71.8,147.9,96,333
65106,1715649,2007,"RD2","S5","StRS",25,16,403,277,12,758.3,1103.6,97,551
65106,1715650,2007,"RD3","S5","StRS",25,24,183,175,12,506.2,532.5,98,861
65106,1715651,2007,"RD3","S5","StRS",25,24,129,126,12,388.8,396.3,99,902
65107,1716181,2007,,"Barkley Canyon","TRADITIONAL TAGGING",39,39,656,656,1,1741.3,1741.3,1,518
65107,1716182,2007,"D5","Barkley Canyon","OFFSHORE STANDARDIZED",25,25,238,238,1,580.2,580.2,2,1069
65107,1716183,2007,"D4","Barkley Canyon","OFFSHORE STANDARDIZED",25,24,189,189,12,490.5,490.5,3,926
65107,1716184,2007,"D3","Barkley Canyon","OFFSHORE STANDARDIZED",25,25,221,221,1,571.2,571.2,4,640
65107,1716185,2007,"D2","Barkley Canyon","OFFSHORE STANDARDIZED",25,25,158,158,1,266.1,266.1,5,573
65107,1716186,2007,"D1","Barkley Canyon","OFFSHORE STANDARDIZED",24,24,165,165,1,374.8,374.8,6,398
65107,1716187,2007,"D0","Barkley Canyon","OFFSHORE STANDARDIZED",25,21,11,11,12,11.5,11.5,7,159
65107,1716188,2007,"D0","Esperanza Inlet","OFFSHORE STANDARDIZED",25,1,9,9,1,19.8,19.8,8,201
65107,1716189,2007,"D1","Esperanza Inlet","OFFSHORE STANDARDIZED",25,23,53,50,12,150,159.3,9,414
65107,1716190,2007,"D2","Esperanza Inlet","OFFSHORE STANDARDIZED",25,22,106,105,12,326.8,329.1,10,515
65107,1716191,2007,"D3","Esperanza Inlet","OFFSHORE STANDARDIZED",25,24,60,60,12,184.5,184.5,11,799
65107,1716192,2007,"D4","Esperanza Inlet","OFFSHORE STANDARDIZED",25,25,133,133,1,344.4,344.4,12,846
65107,1716193,2007,"D5","Esperanza Inlet","OFFSHORE STANDARDIZED",25,25,150,150,1,404.9,404.9,13,1092
65107,1716194,2007,,"Esperanza Inlet","TRADITIONAL TAGGING",34,34,521,521,1,1354.8,1354.8,14,627
65107,1716195,2007,,"Quatsino Sound","TRADITIONAL TAGGING",35,33,474,452,12,1310.6,1379.8,15,682
65107,1716196,2007,"D5","Quatsino Sound","OFFSHORE STANDARDIZED",26,22,95,91,12,199.5,207.1,16,1054
65107,1716197,2007,"D4","Quatsino Sound","OFFSHORE STANDARDIZED",25,23,78,76,12,173,177,17,830
65107,1716198,2007,"D3","Quatsino Sound","OFFSHORE STANDARDIZED",25,25,141,141,1,321.2,321.2,18,781
65107,1716199,2007,"D2","Quatsino Sound","OFFSHORE STANDARDIZED",25,23,72,59,12,177.7,217.7,19,503
65107,1716200,2007,"D1","Quatsino Sound","OFFSHORE STANDARDIZED",25,24,45,45,12,132.2,132.2,20,379
65107,1716201,2007,"D0","Quatsino Sound","OFFSHORE STANDARDIZED",25,25,17,17,1,64,64,21,189
65107,1716202,2007,"D0","Triangle Island","OFFSHORE STANDARDIZED",25,24,5,5,12,19.6,19.6,22,238
65107,1716203,2007,"D1","Triangle Island","OFFSHORE STANDARDIZED",25,23,48,47,12,146.7,151,23,361
65107,1716204,2007,"D2","Triangle Island","OFFSHORE STANDARDIZED",25,24,79,79,12,250.4,250.4,24,538
65107,1716205,2007,"D3","Triangle Island","OFFSHORE STANDARDIZED",25,24,304,296,12,838.9,861.5,25,748
65107,1716206,2007,"D4","Triangle Island","OFFSHORE STANDARDIZED",25,25,105,105,1,300.2,300.2,26,863
65107,1716207,2007,"D5","Triangle Island","OFFSHORE STANDARDIZED",25,25,57,57,1,195.6,195.6,27,
65107,1716208,2007,,"Triangle Island","TRADITIONAL TAGGING",30,29,681,680,1,1424.7,1428.1,28,597
65107,1716209,2007,,"Middle Ground","TRADITIONAL TAGGING",28,27,693,685,12,1339.1,1361.2,29,638
65107,1716210,2007,,"Middle Ground","TRADITIONAL TAGGING",26,26,780,780,1,1526.7,1526.7,30,659
65107,1716211,2007,,"Cape St. James","TRADITIONAL TAGGING",28,,496,,13,,1479,31,715
65107,1716212,2007,"D5","Cape St. James","OFFSHORE STANDARDIZED",25,23,17,17,12,51.3,51.3,32,1021
65107,1716213,2007,"D4","Cape St. James","OFFSHORE STANDARDIZED",25,24,31,30,12,82.2,84.6,33,886
65107,1716214,2007,"D3","Cape St. James","OFFSHORE STANDARDIZED",25,25,42,42,1,123.6,123.6,34,648
65107,1716215,2007,"D2","Cape St. James","OFFSHORE STANDARDIZED",25,24,76,76,1,214.3,214.3,35,535
65107,1716216,2007,"D1","Cape St. James","OFFSHORE STANDARDIZED",25,24,19,19,12,63.2,63.2,36,350
65107,1716217,2007,"D0","Cape St. James","OFFSHORE STANDARDIZED",24,24,5,5,1,12.1,12.1,37,240
65107,1716218,2007,"D0","Gowgaia Bay","OFFSHORE STANDARDIZED",25,21,6,6,12,19.5,19.5,38,247
65107,1716219,2007,"D1","Gowgaia Bay","OFFSHORE STANDARDIZED",25,24,53,53,1,173.1,173.1,39,381
65107,1716220,2007,"D2","Gowgaia Bay","OFFSHORE STANDARDIZED",24,23,174,166,12,493.2,520.8,40,595
65107,1716221,2007,"D3","Gowgaia Bay","OFFSHORE STANDARDIZED",25,25,65,65,1,226.4,226.4,41,807
65107,1716222,2007,"D4","Gowgaia Bay","OFFSHORE STANDARDIZED",25,24,47,44,12,179.2,187.5,42,952
65107,1716223,2007,"D5","Gowgaia Bay","OFFSHORE STANDARDIZED",24,24,34,34,1,108.8,108.8,43,1049
65107,1716224,2007,,"Gowgaia Bay","TRADITIONAL TAGGING",28,26,238,235,12,714.8,726.4,44,695
65107,1716225,2007,,"Tasu Sound","TRADITIONAL TAGGING",25,1,250,250,12,788.8,788.8,45,605
65107,1716226,2007,,"Tasu Sound","TRADITIONAL TAGGING",25,24,372,372,12,1277,1277,46,651
65107,1716227,2007,,"Tasu Sound","TRADITIONAL TAGGING",25,25,126,126,1,395.5,395.5,47,608
65107,1716228,2007,,"Tasu Sound","TRADITIONAL TAGGING",29,28,249,245,12,765.5,775.5,48,579
65107,1716229,2007,,"Buck Point","TRADITIONAL TAGGING",29,29,284,284,1,779.5,779.5,49,560
65107,1716230,2007,,"Hippa Island","TRADITIONAL TAGGING",26,26,299,299,1,870.2,870.2,50,576
65107,1716231,2007,,"Hippa Island","TRADITIONAL TAGGING",40,,559,,13,,1583.8,51,682
65107,1716232,2007,"D5","Buck Point","OFFSHORE STANDARDIZED",25,25,57,57,1,126.2,126.2,52,1081
65107,1716233,2007,"D4","Buck Point","OFFSHORE STANDARDIZED",25,25,184,184,1,344.3,344.3,53,823
65107,1716234,2007,"D3","Buck Point","OFFSHORE STANDARDIZED",25,23,42,41,12,100.3,102.1,54,785
65107,1716235,2007,"D2","Buck Point","OFFSHORE STANDARDIZED",25,24,59,58,12,176.5,182,55,565
65107,1716236,2007,"D1","Buck Point","OFFSHORE STANDARDIZED",24,22,63,63,1,219.5,219.5,56,404
65107,1716237,2007,"D0","Buck Point","OFFSHORE STANDARDIZED",24,24,,0,1,0,,57,201
65107,1716238,2007,,"Hippa Island","TRADITIONAL TAGGING",23,18,188,176,12,441.1,471.2,58,642
65107,1716239,2007,"D0","Hippa Island","OFFSHORE STANDARDIZED",25,24,,0,1,0,,59,220
65107,1716240,2007,"D1","Hippa Island","OFFSHORE STANDARDIZED",25,24,15,15,12,53,53,60,356
65107,1716241,2007,"D2","Hippa Island","OFFSHORE STANDARDIZED",25,24,103,103,12,393.2,393.2,61,536
65107,1716242,2007,"D3","Hippa Island","OFFSHORE STANDARDIZED",25,24,131,126,12,365.2,382.4,62,734
65107,1716243,2007,"D4","Hippa Island","OFFSHORE STANDARDIZED",24,24,59,59,1,207,207,63,870
65107,1716244,2007,"D5","Hippa Island","OFFSHORE STANDARDIZED",25,24,70,69,12,237,242.4,64,1041
65107,1716591,2007,"D5","Langara Island-North Frederick","OFFSHORE STANDARDIZED",25,25,73,73,1,226.5,226.5,65,1014
65107,1716592,2007,"D4","Langara Island-North Frederick","OFFSHORE STANDARDIZED",25,25,69,69,1,214.9,214.9,66,861
65107,1716593,2007,"D3","Langara Island-North Frederick","OFFSHORE STANDARDIZED",25,24,45,45,12,125.3,125.3,67,683
65107,1716594,2007,"D2","Langara Island-North Frederick","OFFSHORE STANDARDIZED",25,25,72,72,1,218.5,218.5,68,536
65107,1716595,2007,"D1","Langara Island-North Frederick","OFFSHORE STANDARDIZED",25,25,22,22,1,82.4,82.4,69,374
65107,1716596,2007,"D0","Langara Island-North Frederick","OFFSHORE STANDARDIZED",24,24,,0,1,0,,70,222
65107,1716597,2007,,"Langara Island-North Frederick","TRADITIONAL TAGGING",37,37,407,407,1,1177.5,1177.5,71,591
65107,1716598,2007,,"Portland Inlet","INLET STANDARDIZED",26,26,336,336,1,930.2,930.2,72,596
65107,1716785,2007,,"Portland Inlet","INLET STANDARDIZED",25,25,156,156,1,326.6,326.6,73,530
65107,1716786,2007,,"Portland Inlet","INLET STANDARDIZED",25,25,213,213,12,437.2,437.2,74,517
65107,1716787,2007,,"Portland Inlet","INLET STANDARDIZED",26,24,171,147,12,279.3,321.3,75,484
65107,1716788,2007,,"Portland Inlet","INLET STANDARDIZED",25,25,51,51,1,104.7,104.7,76,439
65107,1716969,2007,,"Gil Island","INLET STANDARDIZED",25,24,275,275,12,592,592,77,534
65107,1716970,2007,,"Gil Island","INLET STANDARDIZED",25,25,208,208,1,399.2,399.2,78,536
65107,1716971,2007,,"Gil Island","INLET STANDARDIZED",25,23,235,233,12,619,624.1,79,643
65107,1716972,2007,,"Gil Island","INLET STANDARDIZED",25,25,384,384,1,765.1,765.1,80,528
65107,1716973,2007,,"Gil Island","INLET STANDARDIZED",25,25,321,321,1,682.7,682.7,81,565
65107,1716974,2007,,"Finlayson Channel","INLET STANDARDIZED",25,24,180,180,12,516.5,516.5,82,577
65107,1716975,2007,,"Finlayson Channel","INLET STANDARDIZED",25,24,87,87,1,220.7,220.7,83,558
65107,1716976,2007,,"Finlayson Channel","INLET STANDARDIZED",25,25,214,214,1,637.2,637.2,84,607
65107,1716977,2007,,"Finlayson Channel","INLET STANDARDIZED",26,25,150,150,12,512.6,512.6,85,644
65107,1716978,2007,,"Finlayson Channel","INLET STANDARDIZED",25,24,129,129,12,477.7,477.7,86,805
65107,1717487,2007,,"Dean/Burke Channel","INLET STANDARDIZED",25,25,2,2,1,6.6,6.6,87,478
65107,1717488,2007,,"Dean/Burke Channel","INLET STANDARDIZED",25,24,19,19,12,55.3,55.3,88,519
65107,1717489,2007,,"Dean/Burke Channel","INLET STANDARDIZED",25,24,62,62,12,187.9,187.9,89,579
65107,1717490,2007,,"Dean/Burke Channel","INLET STANDARDIZED",25,24,152,152,1,562.4,562.4,90,592
65107,1717491,2007,,"Dean/Burke Channel","INLET STANDARDIZED",25,24,108,108,1,391.7,391.7,91,428
67007,0,2008,,"Finlayson Channel","TRADITIONAL TAGGING",,,,,1,,,0,0
67007,1833934,2008,"RD2","S1","StRS",25,24,230,227,12,447.1,453.9,1,732
67007,1833935,2008,"RD3","S1","StRS",25,24,28,28,12,153.7,153.7,2,1365
67007,1833936,2008,"RD1","S1","StRS",25,22,149,138,12,424,456,3,324
67007,1833937,2008,"RD2","S1","StRS",25,24,279,279,12,651,651,4,703
67007,1833938,2008,"RD2","S1","StRS",25,25,576,576,1,1371.2,1371.2,5,528
67007,1833939,2008,"D3","Barkley Canyon","OFFSHORE STANDARDIZED",25,25,99,99,1,242.8,242.8,6,665
67007,1833940,2008,"D5","Barkley Canyon","OFFSHORE STANDARDIZED",25,24,94,93,12,272,274.7,7,1164
67007,1833941,2008,"D4","Barkley Canyon","OFFSHORE STANDARDIZED",25,25,135,135,1,310.4,310.4,8,925
67007,1833942,2008,"D1","Barkley Canyon","OFFSHORE STANDARDIZED",25,25,58,58,1,182.2,182.2,9,366
67007,1833943,2008,"D2","Barkley Canyon","OFFSHORE STANDARDIZED",25,24,165,165,12,455.6,455.6,10,514
67007,1833944,2008,"RD2","S1","StRS",25,21,340,298,12,796.1,910.6,11,513
67007,1833945,2008,"RD1","S1","StRS",25,25,72,72,1,194.1,194.1,12,342
67007,1833946,2008,"RD3","S1","StRS",25,25,160,160,1,596.6,596.6,13,1313
67007,1833947,2008,"RD1","S1","StRS",25,23,147,143,12,436.9,447.5,14,377
67007,1833948,2008,"RD2","S1","StRS",25,23,264,247,12,662.6,710.1,15,488
67007,1833949,2008,"RD3","S1","StRS",25,25,52,52,1,254.8,254.8,16,1358
67007,1833950,2008,"RD3","S1","StRS",25,24,319,319,12,836.9,836.9,17,984
67007,1833951,2008,"RD3","S1","StRS",25,25,384,384,1,987.6,987.6,18,997
67007,1833952,2008,"RD3","S1","StRS",25,25,471,471,1,1280.1,1280.1,19,1074
67007,1833953,2008,"RD2","S1","StRS",25,24,276,265,12,564.7,589.8,20,646
67007,1833954,2008,"RD1","S1","StRS",25,25,378,378,1,904.9,904.9,21,424
67007,1833955,2008,"RD1","S1","StRS",25,25,269,269,1,638.9,638.9,22,335
67007,1833956,2008,"RD1","S2","StRS",25,21,77,66,12,212,249.1,23,371
67007,1833957,2008,"RD2","S2","StRS",25,24,163,153,1,368.3,399.3,24,591
67007,1833958,2008,"RD3","S2","StRS",25,25,134,134,1,528.7,528.7,25,1362
67007,1833959,2008,"RD1","S1","StRS",25,20,154,126,12,445.2,547.3,26,281
67007,1833960,2008,"D3","Esperanza Inlet","OFFSHORE STANDARDIZED",25,25,68,68,1,147.5,147.5,27,703
67007,1833961,2008,"D1","Esperanza Inlet","OFFSHORE STANDARDIZED",25,25,67,67,1,220.7,220.7,28,363
67007,1833962,2008,"D4","Esperanza Inlet","OFFSHORE STANDARDIZED",25,25,186,186,1,530.7,530.7,29,859
67007,1833963,2008,"D5","Esperanza Inlet","OFFSHORE STANDARDIZED",25,25,425,425,1,1121.7,1121.7,30,1104
67007,1833964,2008,"RD3","S2","StRS",25,24,301,294,12,712.9,732.2,31,869
67007,1833965,2008,"RD2","S2","StRS",25,25,162,162,1,447.6,447.6,32,553
67007,1834016,2008,"D2","Esperanza Inlet","OFFSHORE STANDARDIZED",25,25,103,103,1,267.5,267.5,33,546
67007,1834017,2008,"RD2","S2","StRS",25,24,590,579,12,1252.5,1280,34,794
67007,1834018,2008,"RD1","S2","StRS",25,25,264,264,1,523.6,523.6,35,376
67007,1834069,2008,"RD3","S2","StRS",25,24,574,562,12,1694.3,1727.7,36,1158
67007,1834220,2008,"RD2","S2","StRS",25,24,533,533,12,1161.7,1161.7,37,547
67007,1834296,2008,"RD3","S2","StRS",25,24,206,206,1,834.9,834.9,38,1243
67007,1834347,2008,"RD2","S2","StRS",25,21,528,450,12,823.9,982.9,39,731
67007,1834373,2008,"D5","Quatsino Sound","OFFSHORE STANDARDIZED",25,21,225,218,12,599.2,616.5,40,1061
67007,1834374,2008,"D4","Quatsino Sound","OFFSHORE STANDARDIZED",25,24,53,53,12,138.5,138.5,41,900
67007,1834375,2008,"D1","Quatsino Sound","OFFSHORE STANDARDIZED",25,25,64,64,1,178.5,178.5,42,300
67007,1834376,2008,"D2","Quatsino Sound","OFFSHORE STANDARDIZED",25,25,168,168,1,375.8,375.8,43,536
67007,1834377,2008,"D3","Quatsino Sound","OFFSHORE STANDARDIZED",25,24,93,93,12,184.7,184.7,44,766
67007,1834653,2008,"RD1","S2","StRS",25,24,16,16,1,51.2,51.2,45,192
67007,1834654,2008,"RD3","S2","StRS",25,25,491,491,1,1512.7,1512.7,46,1175
67007,1834705,2008,"RD1","S2","StRS",25,22,148,143,12,526.3,544.3,47,208
67007,1834706,2008,"RD1","S2","StRS",25,25,353,353,1,1256.6,1256.6,48,386
67007,1834707,2008,"RD1","S2","StRS",25,24,183,171,12,679.4,727.8,49,284
67007,1834933,2008,"RD3","S2","StRS",25,24,121,121,1,546.9,546.9,50,1090
67007,1835009,2008,"RD2","S2","StRS",25,24,287,273,12,839.7,876.8,51,539
67007,1835035,2008,"D4","Triangle Island","OFFSHORE STANDARDIZED",25,24,27,24,12,65,73.1,52,934
67007,1835036,2008,"D3","Triangle Island","OFFSHORE STANDARDIZED",25,24,137,118,12,330,378.4,53,698
67007,1835037,2008,"D2","Triangle Island","OFFSHORE STANDARDIZED",25,25,107,107,1,342.5,342.5,54,552
67007,1835038,2008,"D1","Triangle Island","OFFSHORE STANDARDIZED",25,22,75,74,12,230.3,233.5,55,361
67007,1835039,2008,"RD3","S3","StRS",25,24,252,243,12,815.9,857.7,56,1044
67007,1835040,2008,"RD3","S3","StRS",24,24,153,153,1,574.5,574.5,57,996
67007,1835041,2008,"D5","Triangle Island","OFFSHORE STANDARDIZED",25,25,15,15,1,66.3,66.3,58,1096
67007,1835042,2008,"RD1","S3","StRS",25,24,153,151,12,528.1,535.5,59,287
67007,1835093,2008,"RD2","S3","StRS",25,23,122,107,12,277.6,314.3,60,729
67007,1835094,2008,"RD2","S3","StRS",25,24,500,489,12,957.4,979.4,61,658
67007,1835095,2008,"RD3","S3","StRS",25,24,619,571,12,1079.2,1162.4,62,807
67007,1835096,2008,"RD2","S3","StRS",25,23,310,292,12,785.9,832.2,63,754
67007,1835097,2008,"RD1","S3","StRS",25,22,196,165,12,559.3,651.8,64,378
67007,1835098,2008,"RD3","S3","StRS",24,23,78,78,12,449.8,449.8,65,1322
67007,1835099,2008,"RD3","S3","StRS",25,24,77,77,12,267.9,267.9,66,1372
67007,1835100,2008,"RD2","S3","StRS",25,23,495,451,12,981,1071.7,67,587
67007,1835101,2008,"RD1","S3","StRS",25,22,382,367,12,1042.5,1082.8,68,427
67007,1835127,2008,"D5","Cape St. James","OFFSHORE STANDARDIZED",26,15,9,9,12,33.5,33.5,69,1111
67007,1835178,2008,"RD3","S3","StRS",25,24,135,128,12,359.2,381.2,70,917
67007,1835179,2008,"D4","Cape St. James","OFFSHORE STANDARDIZED",24,23,31,28,12,83.1,89.2,71,880
67007,1835180,2008,"D1","Cape St. James","OFFSHORE STANDARDIZED",24,19,25,22,12,87.5,99.7,72,392
67007,1835181,2008,"D2","Cape St. James","OFFSHORE STANDARDIZED",25,21,150,117,12,319.9,410.4,73,550
67007,1835182,2008,"D3","Cape St. James","OFFSHORE STANDARDIZED",25,19,72,59,12,155.2,185.2,74,722
67007,1835183,2008,"RD2","S3","StRS",25,24,446,423,12,1052.3,1109.4,75,630
67007,1835184,2008,"RD2","S3","StRS",25,21,170,148,12,423.4,491.2,76,560
67007,1835185,2008,"RD1","S3","StRS",25,24,45,43,12,159.4,168.7,77,211
67007,1835186,2008,"RD1","S3","StRS",25,24,35,35,12,108.8,108.8,78,287
67007,1835212,2008,"RD1","S3","StRS",25,24,5,5,1,20,20,79,296
67007,1835636,2008,"RD2","S4","StRS",25,23,181,158,12,554.7,634.2,80,576
67007,1835637,2008,"RD1","S4","StRS",25,23,21,5,12,20.5,101,81,298
67007,1835638,2008,"RD1","S4","StRS",25,23,285,259,12,921.1,1008,82,487
67007,1835639,2008,"RD1","S4","StRS",25,25,63,63,1,315.2,315.2,83,296
67007,1835640,2008,"RD1","S4","StRS",25,24,39,39,1,203.2,203.2,84,226
67007,1835641,2008,"RD2","S4","StRS",25,23,338,331,12,1438.2,1462.4,85,700
67007,1835642,2008,"D5","Gowgaia Bay","OFFSHORE STANDARDIZED",25,24,7,7,12,24.1,24.1,86,1083
67007,1835643,2008,"D4","Gowgaia Bay","OFFSHORE STANDARDIZED",25,22,29,28,12,93.2,95.3,87,901
67007,1835644,2008,"D1","Gowgaia Bay","OFFSHORE STANDARDIZED",25,20,71,61,12,224.3,264.1,88,395
67007,1835645,2008,"D3","Gowgaia Bay","OFFSHORE STANDARDIZED",25,23,108,108,12,339.5,339.5,89,667
67007,1835646,2008,"RD3","S4","StRS",26,24,109,109,12,430.4,430.4,90,919
67007,1835647,2008,"D2","Gowgaia Bay","OFFSHORE STANDARDIZED",25,24,102,102,12,332.6,332.6,91,578
67007,1835648,2008,"RD3","S4","StRS",25,24,122,122,12,486,486,92,932
67007,1835649,2008,"RD2","S4","StRS",26,26,194,194,1,674.9,674.9,93,563
67007,1835650,2008,"RD1","S4","StRS",25,22,71,71,12,259.6,259.6,94,310
