"TRIP_ID","VESSEL_ID","SUFFIX","CAPTAIN_ID","FISHING_EVENT_ID","FE_MAJOR_LEVEL_ID","SET_YEAR","SET_MONTH","SET_DAY","SET_TIME","DURATION_MINUTES","SABLE_DEPTH_GROUP","SABLE_AREA_GROUP","SABLE_SET_TYPE","GROUPING_CODE","REASON_CODE","FE_REASON_COMMENT","GEAR_CODE","NS_AREA","INSHORE_IND","SEAMOUNT_IND","MAJOR_STAT_AREA_CODE","MINOR_STAT_AREA_CODE","LOCALITY_CODE","FE_FISHING_Ground_COMMENT","START_LATITUDE","START_LONGITUDE","END_LATITUDE","END_LONGITUDE","FE_BEGINNING_BOTTOM_DEPTH","FE_END_BOTTOM_DEPTH","FE_MODAL_BOTTOM_DEPTH","TRAP_MODIFICATIONS_CODE","FE_USABILITY","CPUE_SABLE_WEIGHT","CPUE_SABLE_COUNT","CPUE_TRAPS","TOTAL_TRAPS","TOTAL_SABLE_COUNT","TOTAL_SABLE_WEIGHT","VERIFICATION_METHOD","FE_START_LATTITUDE_DEGREE","FE_START_LATTITUDE_MINUTE","FE_START_LONGITUDE_DEGREE","fe_start_longitude_minute","FE_END_LATTITUDE_DEGREE","fe_end_lattitude_minute","fe_end_longitude_degree","fe_end_longitude_minute","START_FATHOMS","END_FATHOMS","MODAL_DEPTH_FM","DepthStrataID","Nh","Wh","cpue","Proportion Males","Male Mean Fork Len(mm)","Female Mean Fork Len(mm)","Tagged Mean Fork Len(mm)"
70787,732,1,257,2531427,115,2010,11,13,164,1449,"D2","Hippa Island","OFFSHORE STANDARDIZED",392,29,,2,"NORTH",0,0,9,31,12,"Hippa Island",53.501483,-133.127283,53.508016,-133.145866,505,571,550,4,12,676.1,209,24,25,209,676.1,1,53,30.089,133,7.637,53,30.481,133,8.752,276,312,301,"RD2",,,28.1708333,0.34,633,675,
70787,732,1,257,2531428,116,2010,11,13,1749,1438,"RD2","S5","StRS",63,32,"Type 3 tagging",2,"NORTH",0,0,9,31,1,,53.447066,-133.146383,53.45705,-133.15895,479,560,504,4,1,194.2,58,25,25,58,194.2,1,53,26.824,133,8.783,53,27.423,133,9.537,262,306,276,"RD2",256,0.0474337594960163,7.768,0.4,622,675,639
70787,732,1,257,2531429,117,2010,11,13,1857,1477,"D4","Hippa Island","OFFSHORE STANDARDIZED",394,29,,2,"NORTH",0,0,9,31,1,"Hippa Island",53.424466,-133.203266,53.434783,-133.213683,823,881,849,4,1,135,46,25,25,46,135,1,53,25.468,133,12.196,53,26.087,133,12.821,450,482,464,"RD3",,,5.4,0.61,614,705,
70787,732,1,257,2531480,118,2010,11,13,201,1521,"D5","Hippa Island","OFFSHORE STANDARDIZED",395,29,,2,"NORTH",0,0,9,31,1,"Hippa Island",53.3932,-133.225116,53.405266,-133.233233,1017,1048,1027,4,1,24.2,11,25,25,11,24.2,1,53,23.592,133,13.507,53,24.316,133,13.994,556,573,562,"RD3",,,0.968,0.73,572,676,
70787,732,1,257,2531481,119,2010,11,13,2123,1568,"RD3","S5","StRS",64,32,"Type 3 tagging",2,,,,9,31,,,53.40065,-133.291366,53.41535,-133.290266,1176,1249,1221,4,1,142.1,31,25,25,31,142.1,1,53,24.039,133,17.482,53,24.921,133,17.416,643,683,668,"RD3",417,0.0772651473040578,5.684,0.08,718,743,716
70787,732,1,257,2531557,120,2010,11,15,850,1329,"RD3","S5","StRS",64,32,"Type 3 tagging",2,"NORTH",0,0,9,31,12,,53.531683,-133.301983,53.545466,-133.3034,1042,814,915,4,1,725.6,249,25,25,249,725.6,1,53,31.901,133,18.119,53,32.728,133,18.204,570,445,500,"RD3",417,0.0772651473040578,29.024,0.61,626,703,643
70787,732,1,257,2531558,121,2010,11,15,940,1384,"RD2","S5","StRS",63,32,"Type 3 tagging",2,"NORTH",0,0,9,31,12,,53.564616,-133.289433,53.574133,-133.301666,490,510,483,4,12,269.3,89,24,25,89,269.3,1,53,33.877,133,17.366,53,34.448,133,18.1,268,279,264,"RD2",256,0.0474337594960163,11.2208333,0.61,610,654,621
70787,732,1,257,2531559,122,2010,11,15,128,1351,"RD3","S5","StRS",64,32,"Type 3 tagging",2,"NORTH",0,0,9,31,6,,53.602616,-133.369616,53.614433,-133.369716,1218,1075,1197,4,1,191.8,56,25,25,56,191.8,1,53,36.157,133,22.177,53,36.866,133,22.183,666,588,655,"RD3",417,0.0772651473040578,7.672,0.51,636,715,683
70787,732,1,257,2531560,123,2010,11,15,1319,1392,"RD2","S5","StRS",63,32,"Type 3 tagging",2,"NORTH",0,0,9,31,6,,53.68185,-133.263933,53.683633,-133.281916,529,594,549,4,1,1317.8,429,25,25,429,1317.8,1,53,40.911,133,15.836,53,41.018,133,16.915,289,325,300,"RD2",256,0.0474337594960163,52.712,0.25,630,648,640
70787,732,1,257,2531561,124,2010,11,15,1420,1430,"RD1","S5","StRS",62,32,"Type 3 tagging",2,"NORTH",0,0,9,31,4,,53.740466,-133.318,53.7531,-133.321916,357,294,321,4,1,192.2,105,25,25,105,192.2,1,53,44.428,133,19.08,53,45.186,133,19.315,195,161,176,"RD1",377,0.0698536223828053,7.688,0.16,515,571,548
70787,732,1,257,2531562,125,2010,11,15,1750,1352,"RD1","S5","StRS",62,32,"Type 3 tagging",2,"NORTH",0,0,9,31,2,,53.879666,-133.491083,53.888633,-133.506133,338,347,341,4,1,317.2,111,25,25,111,317.2,1,53,52.78,133,29.465,53,53.318,133,30.368,185,190,186,"RD1",377,0.0698536223828053,12.688,0.25,571,622,612
70787,732,1,257,2531563,126,2010,11,15,1849,1398,"RD1","S5","StRS",62,32,"Type 3 tagging",2,"NORTH",0,0,9,31,2,,53.938183,-133.552533,53.930783,-133.538316,419,443,425,4,12,529.1,148,24,25,148,529.1,1,53,56.291,133,33.152,53,55.847,133,32.299,229,242,232,"RD1",377,0.0698536223828053,22.0458333,0.33,613,710,678
70787,732,1,257,2531564,127,2010,11,15,1944,1442,"RD1","S5","StRS",62,32,"Type 3 tagging",2,"NORTH",0,0,9,31,2,,53.967583,-133.529266,53.979716,-133.527116,302,227,251,4,12,183.7,54,24,25,54,183.7,1,53,58.055,133,31.756,53,58.783,133,31.627,165,124,137,"RD1",377,0.0698536223828053,7.6541666,0.42,616,676,674
70787,732,1,257,2531565,128,2010,11,16,2256,1294,"D1","Langara Island-North Frederick","OFFSHORE STANDARDIZED",401,29,,2,"NORTH",0,0,9,35,2,"Langara Island-North Frederick",54.02265,-133.591766,54.025733,-133.6131,421,415,400,4,1,184.4,46,25,25,46,184.4,1,54,1.359,133,35.506,54,1.544,133,36.786,230,227,219,"RD1",,,7.376,0.09,565,705,
70787,732,1,257,2531566,129,2010,11,16,2345,1359,"D5","Langara Island-North Frederick","OFFSHORE STANDARDIZED",405,29,,2,"NORTH",0,0,9,35,6,"Langara Island-North Frederick",54.009566,-133.724566,54.01725,-133.738583,1008,1042,1046,4,1,22.2,8,25,25,8,22.2,1,54,0.574,133,43.474,54,1.035,133,44.315,551,570,572,"RD3",,,0.888,0.5,638,648,
70787,732,1,257,2531567,130,2010,11,17,950,1384,"RD3","S5","StRS",64,32,"Type 3 tagging",2,,,,9,35,,,54.045333,-133.846616,54.05805,-133.854116,1061,1183,1111,4,1,258.9,57,25,25,57,258.9,1,54,2.72,133,50.797,54,3.483,133,51.247,580,647,608,"RD3",417,0.0772651473040578,10.356,0.33,726,747,752
70787,732,1,257,2531568,131,2010,11,17,1156,1389,"D4","Langara Island-North Frederick","OFFSHORE STANDARDIZED",404,29,,2,"NORTH",0,0,9,35,6,"Langara Island-North Frederick",54.052116,-133.736916,54.043833,-133.72155,856,872,859,4,1,54.5,18,25,25,18,54.5,1,54,3.127,133,44.215,54,2.63,133,43.293,468,477,470,"RD3",,,2.18,0.72,626,710,
70787,732,1,257,2531569,132,2010,11,17,136,1411,"D3","Langara Island-North Frederick","OFFSHORE STANDARDIZED",403,29,,2,"NORTH",0,0,9,35,6,"Langara Island-North Frederick",54.03675,-133.688883,54.049616,-133.7124,657,704,696,4,1,82.6,26,25,25,26,82.6,1,54,2.205,133,41.333,54,2.977,133,42.744,359,385,381,"RD2",,,3.304,0.58,602,716,
70787,732,1,257,2531570,133,2010,11,17,1421,1415,"D2","Langara Island-North Frederick","OFFSHORE STANDARDIZED",402,29,,2,"NORTH",0,0,9,35,6,"Langara Island-North Frederick",54.0409,-133.659533,54.044916,-133.680766,475,538,493,4,12,433.6,123,24,25,123,433.6,1,54,2.454,133,39.572,54,2.695,133,40.846,260,294,270,"RD2",,,18.0666666,0.38,625,693,
70787,732,1,257,2532142,134,2010,11,22,1547,1097,,"Portland Inlet","INLET STANDARDIZED",441,15,,2,"NORTH",1,0,8,4,10,"Portland Inlet",54.653966,-130.518516,54.663816,-130.52635,640,631,641,4,1,999,310,24,24,310,999,1,54,39.238,130,31.111,54,39.829,130,31.581,350,345,351,"RD2",,,41.625,0.06,564,658,632
70787,732,1,257,2532143,135,2010,11,22,1642,1194,,"Portland Inlet","INLET STANDARDIZED",441,15,,2,"NORTH",1,0,8,4,12,"Portland Inlet",54.699116,-130.457183,54.701283,-130.43905,593,591,600,4,12,1505.4,617,22,25,617,1505.4,1,54,41.947,130,27.431,54,42.077,130,26.343,324,323,328,"RD2",,,68.4272727,0.11,559,590,594
70787,732,1,257,2532144,136,2010,11,22,1736,1281,,"Portland Inlet","INLET STANDARDIZED",441,15,,2,"NORTH",1,0,8,4,12,"Portland Inlet",54.7593,-130.384983,54.752816,-130.367333,503,547,534,4,12,746.2,393,24,25,393,746.2,1,54,45.558,130,23.099,54,45.169,130,22.04,275,299,292,"RD2",,,31.0916666,0.11,523,568,556
70787,732,1,257,2532145,137,2010,11,22,1833,1377,,"Portland Inlet","INLET STANDARDIZED",441,15,,2,"NORTH",1,0,8,4,12,"Portland Inlet",54.796383,-130.289983,54.79165,-130.27365,483,490,489,4,1,368.8,203,25,25,203,368.8,1,54,47.783,130,17.399,54,47.499,130,16.419,264,268,267,"RD2",,,14.752,0.26,536,565,542
70787,732,1,257,2532220,138,2010,11,22,1930,1370,,"Portland Inlet","INLET STANDARDIZED",441,15,,2,"NORTH",1,0,8,4,12,"Portland Inlet",54.85965,-130.214583,54.853883,-130.1999,435,433,435,4,12,39.7,21,24,25,21,39.7,1,54,51.579,130,12.875,54,51.233,130,11.994,238,237,238,"RD1",,,1.6541666,0.17,517,560,561
70787,732,1,257,2532595,139,2010,11,24,130,1120,,"Gil Island","INLET STANDARDIZED",368,15,,2,"NORTH",1,0,7,6,6,"Gil Island",53.305416,-129.295016,53.306033,-129.313533,536,512,538,4,1,1071.8,572,24,25,572,1071.8,1,53,18.325,129,17.701,53,18.362,129,18.812,293,280,294,"RD2",,,44.6583333,0.25,540,583,559
70787,732,1,257,2532596,140,2010,11,24,1410,1201,,"Gil Island","INLET STANDARDIZED",368,15,,2,"NORTH",1,0,7,6,6,"Gil Island",53.206916,-129.370966,53.207416,-129.390916,521,516,543,4,1,755.5,472,25,25,472,755.5,1,53,12.415,129,22.258,53,12.445,129,23.455,285,282,297,"RD2",,,30.22,0.23,499,547,527
70787,732,1,257,2532597,141,2010,11,24,1527,1258,,"Gil Island","INLET STANDARDIZED",368,15,,2,"NORTH",1,0,7,6,6,"Gil Island",53.089816,-129.33355,53.08135,-129.345066,684,682,686,4,1,1413,733,24,25,733,1413,1,53,5.389,129,20.013,53,4.881,129,20.704,374,373,375,"RD2",,,58.875,0.45,548,575,557
70787,732,1,257,2532598,142,2010,11,24,1655,1326,,"Gil Island","INLET STANDARDIZED",368,15,,2,"NORTH",1,0,7,6,6,"Gil Island",53.113733,-129.126833,53.117766,-129.1082,567,545,548,4,12,1587.2,947,24,25,988,1676.9,1,53,6.824,129,7.61,53,7.066,129,6.492,310,298,300,"RD2",,,66.1333333,0.28,532,567,545
70787,732,1,257,2532599,143,2010,11,24,1739,1459,,"Gil Island","INLET STANDARDIZED",368,15,,2,"NORTH",1,0,7,6,6,"Gil Island",53.178233,-129.143333,53.1846,-129.12805,552,567,562,4,12,1183.3,708,22,24,719,1194.3,1,53,10.694,129,8.6,53,11.076,129,7.683,302,310,307,"RD2",,,53.7863636,0.48,499,537,538
70787,732,1,257,2532948,144,2010,11,26,1030,1092,,"Finlayson Channel","INLET STANDARDIZED",338,15,,2,"NORTH",1,0,7,7,3,"Finlayson Channel",52.78585,-128.428133,52.785116,-128.445083,561,563,574,4,1,383.4,184,25,25,184,383.4,1,52,47.151,128,25.688,52,47.107,128,26.705,307,308,314,"RD2",,,15.336,0.14,530,579,576
70787,732,1,257,2532949,145,2010,11,26,123,1120,,"Finlayson Channel","INLET STANDARDIZED",338,15,,2,"NORTH",1,0,7,7,3,"Finlayson Channel",52.720816,-128.4626,52.73245,-128.466633,576,713,605,4,1,432.5,219,24,25,219,432.5,1,52,43.249,128,27.756,52,43.947,128,27.998,315,390,331,"RD2",,,18.0208333,0.22,541,569,563
70787,732,1,257,2532950,146,2010,11,26,1259,1162,,"Finlayson Channel","INLET STANDARDIZED",338,15,,2,"NORTH",1,0,7,7,3,"Finlayson Channel",52.660916,-128.469366,52.6501,-128.4798,662,571,610,4,1,1024.6,549,25,25,549,1024.6,1,52,39.655,128,28.162,52,39.006,128,28.788,362,312,334,"RD2",,,40.984,0.33,549,566,546
70787,732,1,257,2532951,147,2010,11,26,143,1218,,"Finlayson Channel","INLET STANDARDIZED",338,15,,2,"NORTH",1,0,7,7,3,"Finlayson Channel",52.581666,-128.46215,52.572066,-128.467033,717,646,686,4,12,908.6,282,24,25,282,908.6,1,52,34.9,128,27.729,52,34.324,128,28.022,392,353,375,"RD2",,,37.8583333,0.36,542,673,629
70787,732,1,257,2532952,148,2010,11,26,1443,1270,,"Finlayson Channel","INLET STANDARDIZED",338,15,,2,"NORTH",1,0,7,7,3,"Finlayson Channel",52.51785,-128.460866,52.52055,-128.478766,764,536,718,4,1,938.2,378,25,25,378,938.2,1,52,31.071,128,27.652,52,31.233,128,28.726,418,293,393,"RD2",,,37.528,0.31,554,620,586
70787,732,1,257,2533528,149,2010,11,28,927,1075,,"Dean/Burke Channel","INLET STANDARDIZED",335,15,,2,"NORTH",1,0,6,8,8,"Dean/Burke Channel",52.341333,-127.47515,52.347766,-127.467666,525,518,518,4,12,165.8,100,23,25,102,169,1,52,20.48,127,28.509,52,20.866,127,28.06,287,283,283,"RD2",,,7.2086956,0.45,528,550,537
70787,732,1,257,2533529,150,2010,11,28,1050,1120,,"Dean/Burke Channel","INLET STANDARDIZED",335,15,,2,"NORTH",1,0,6,8,8,"Dean/Burke Channel",52.443466,-127.264833,52.438233,-127.249033,536,485,518,4,12,525.5,306,24,25,306,525.5,1,52,26.608,127,15.89,52,26.294,127,14.942,293,265,283,"RD2",,,21.8958333,0.3,534,554,544
70787,732,1,257,2533530,151,2010,11,28,1218,1169,,"Dean/Burke Channel","INLET STANDARDIZED",335,15,,2,"NORTH",1,0,6,8,8,"Dean/Burke Channel",52.276366,-127.2455,52.27065,-127.267383,578,576,578,4,1,312.2,124,25,25,124,312.2,1,52,16.582,127,14.73,52,16.239,127,16.043,316,315,316,"RD2",,,12.488,0.38,550,582,597
70787,732,1,257,2533531,152,2010,11,28,135,1215,,"Dean/Burke Channel","INLET STANDARDIZED",335,15,,2,"NORTH",1,0,6,8,8,"Dean/Burke Channel",52.23325,-127.400533,52.230883,-127.419966,578,591,592,4,12,439.5,148,24,25,153,461.5,1,52,13.995,127,24.032,52,13.853,127,25.198,316,323,324,"RD2",,,18.3125,0.37,538,652,617
70787,732,1,257,2533532,153,2010,11,28,1417,1250,,"Dean/Burke Channel","INLET STANDARDIZED",335,15,,2,"NORTH",1,0,6,8,8,"Dean/Burke Channel",52.136366,-127.587766,52.131133,-127.607383,437,437,440,4,1,408.6,182,25,25,182,408.6,1,52,8.182,127,35.266,52,7.868,127,36.443,239,239,241,"RD1",,,16.344,0.36,541,575,572
72067,732,1,488,2782434,1,2011,10,10,1437,1425,"RD2","S1","StRS",51,32,"Type 3 tagging",2,"SOUTH",0,0,3,23,13,,48.2112,-125.831866,48.214316,-125.813566,543,499,528,4,12,392.9,249,19,25,352,553.9,1,48,12.672,125,49.912,48,12.859,125,48.814,297,273,289,"RD2",309,0.0572540300166759,20.6789473,0.59,526,538,521
72067,732,1,488,2782435,2,2011,10,10,1642,1456,"RD2","S1","StRS",51,32,"Type 3 tagging",2,"SOUTH",0,0,3,23,10,,48.309566,-125.992416,48.309816,-125.972933,619,565,579,4,12,571.9,280,22,25,318,646.6,1,48,18.574,125,59.545,48,18.589,125,58.376,338,309,317,"RD2",309,0.0572540300166759,25.9954545,0.85,569,640,569
72067,732,1,488,2782436,3,2011,10,10,1816,1459,"RD2","S1","StRS",51,32,"Type 3 tagging",2,"SOUTH",0,0,3,23,10,,48.325616,-125.905066,48.3319,-125.891583,512,499,515,4,12,142.5,88,24,25,92,150.7,1,48,19.537,125,54.304,48,19.914,125,53.495,280,273,282,"RD2",309,0.0572540300166759,5.9375,0.56,567,566,578
72067,732,1,488,2782437,4,2011,10,10,2014,1439,"RD1","S1","StRS",50,32,"Type 3 tagging",2,"SOUTH",0,0,3,23,10,,48.391833,-125.904216,48.380866,-125.895333,195,369,248,4,12,191.4,92,24,26,103,216.5,1,48,23.51,125,54.253,48,22.852,125,53.72,107,202,136,"RD1",272,0.0503983694645173,7.975,0.24,514,601,572
72067,732,1,488,2782438,5,2011,10,11,623,1445,"RD3","S1","StRS",52,32,"Type 3 tagging",2,"SOUTH",0,0,3,23,10,,48.395183,-126.2755,48.4003,-126.260266,927,908,907,4,12,636.6,279,23,25,309,707.3,1,48,23.711,126,16.53,48,24.018,126,15.616,507,497,496,"RD3",506,0.0937557902538447,27.6782608,0.41,565,626,597
72067,732,1,488,2782439,6,2011,10,11,812,1478,"RD3","S1","StRS",52,32,"Type 3 tagging",2,,,,3,23,,,48.319516,-126.298583,48.326466,-126.29055,1313,1185,1223,4,1,346.6,78,25,25,78,346.6,1,48,19.171,126,17.915,48,19.588,126,17.433,718,648,669,"RD3",506,0.0937557902538447,13.864,0.04,645,732,721
72067,732,1,488,2782440,7,2011,10,11,108,1488,"RD2","S1","StRS",51,32,"Type 3 tagging",2,"SOUTH",0,0,3,23,10,,48.327883,-126.135566,48.317533,-126.130183,623,702,660,4,12,480.5,258,24,25,275,510.2,1,48,19.673,126,8.134,48,19.052,126,7.811,341,384,361,"RD2",309,0.0572540300166759,20.0208333,0.78,544,630,550
72067,732,1,488,2782441,8,2011,10,11,1215,1497,"RD3","S1","StRS",52,32,"Type 3 tagging",2,"SOUTH",0,0,3,23,13,,48.231966,-126.122866,48.232183,-126.105266,1223,1069,1139,4,12,151.6,46,24,25,46,151.6,1,48,13.918,126,7.372,48,13.931,126,6.316,669,585,623,"RD3",506,0.0937557902538447,6.3166666,0.06,613,669,646
72067,732,1,488,2782442,9,2011,10,12,1613,1376,"RD2","S1","StRS",51,32,"Type 3 tagging",2,"SOUTH",0,0,3,23,10,,48.427333,-126.271283,48.433683,-126.259216,822,757,795,4,1,568,281,25,25,281,568,1,48,25.64,126,16.277,48,26.021,126,15.553,449,414,435,"RD2",309,0.0572540300166759,22.72,0.83,558,684,567
72067,732,1,488,2782443,10,2011,10,12,187,1405,"RD3","S1","StRS",52,32,"Type 3 tagging",2,,,,3,23,,,48.4954,-126.45685,48.487133,-126.44495,1267,1203,1228,4,1,394.3,94,25,25,94,394.3,1,48,29.724,126,27.411,48,29.228,126,26.697,693,658,671,"RD3",506,0.0937557902538447,15.772,0,0,714,712
72067,732,1,488,2782444,11,2011,10,12,1914,1448,"RD3","S1","StRS",52,32,"Type 3 tagging",2,,,,3,23,,,48.488883,-126.355166,48.489283,-126.339916,1000,918,958,4,12,787.3,343,24,25,356,818.8,1,48,29.333,126,21.31,48,29.357,126,20.395,547,502,524,"RD3",506,0.0937557902538447,32.8041666,0.43,574,597,595
72067,732,1,488,2782445,12,2011,10,12,2117,1468,"RD1","S1","StRS",50,32,"Type 3 tagging",2,"SOUTH",0,0,3,23,10,,48.567816,-126.1669,48.55655,-126.166766,272,219,270,4,12,141.7,53,21,25,58,154,1,48,34.069,126,10.014,48,33.393,126,10.006,149,120,148,"RD1",272,0.0503983694645173,6.747619,0.29,632,618,598
72067,732,1,488,2782446,13,2011,10,13,712,1371,"RD1","S1","StRS",50,32,"Type 3 tagging",2,"SOUTH",0,0,3,23,12,,48.606733,-126.2111,48.61585,-126.2003,435,285,349,4,12,279.4,103,24,25,114,301.1,1,48,36.404,126,12.666,48,36.951,126,12.018,238,156,191,"RD1",272,0.0503983694645173,11.6416666,0.58,594,597,636
72067,732,1,488,2782447,14,2011,10,13,822,1398,"RD2","S1","StRS",51,32,"Type 3 tagging",2,"SOUTH",0,0,3,23,12,,48.6666,-126.3193,48.656316,-126.346766,499,610,548,4,12,488.2,248,23,25,262,513.1,1,48,39.996,126,19.158,48,39.379,126,20.806,273,334,300,"RD2",309,0.0572540300166759,21.2260869,0.76,559,558,557
72067,732,1,488,2782574,15,2011,10,13,1018,1387,"RD3","S1","StRS",52,32,"Type 3 tagging",2,"SOUTH",0,0,3,24,6,,48.644483,-126.434866,48.64465,-126.452,991,1100,1047,4,12,657.2,268,24,25,285,701.8,1,48,38.669,126,26.092,48,38.679,126,27.12,542,601,573,"RD3",506,0.0937557902538447,27.3833333,0.42,580,616,608
72067,732,1,488,2782600,16,2011,10,13,1212,1379,"RD2","S1","StRS",51,32,"Type 3 tagging",2,"SOUTH",0,0,3,24,6,,48.683,-126.507683,48.683316,-126.49,799,802,791,4,12,301.9,156,21,25,183,359.3,1,48,40.98,126,30.461,48,40.999,126,29.4,437,439,433,"RD2",309,0.0572540300166759,14.3761904,0.75,547,603,571
72067,732,1,488,2782601,17,2011,10,14,1343,1341,"RD3","S1","StRS",52,32,"Type 3 tagging",2,,,,3,24,,,48.741183,-126.718766,48.742083,-126.700116,1239,1216,1221,4,12,137.5,31,19,25,46,199.6,1,48,44.471,126,43.126,48,44.525,126,42.007,677,665,668,"RD3",506,0.0937557902538447,7.2368421,0.07,660,669,658
72067,732,1,488,2782627,18,2011,10,14,1456,1380,"RD1","S1","StRS",50,32,"Type 3 tagging",2,"SOUTH",0,0,3,24,6,,48.811333,-126.560316,48.818266,-126.545033,318,274,298,4,12,804.1,485,16,25,748,1235.3,1,48,48.68,126,33.619,48,49.096,126,32.702,174,150,163,"RD1",272,0.0503983694645173,50.25625,0.52,534,532,539
72067,732,1,488,2782628,19,2011,10,14,1635,1395,"RD2","S1","StRS",51,32,"Type 3 tagging",2,"SOUTH",0,0,3,24,7,,48.914166,-126.557083,48.901766,-126.5595,566,625,599,4,12,594.1,253,23,25,281,658.1,1,48,54.85,126,33.425,48,54.106,126,33.57,309,342,328,"RD2",309,0.0572540300166759,25.8304347,0.8,584,620,606
72067,732,1,488,2782654,20,2011,10,14,180,1385,"RD1","S1","StRS",50,32,"Type 3 tagging",2,"SOUTH",0,0,3,24,7,,48.94485,-126.513783,48.938266,-126.53075,184,367,259,4,12,472.9,244,18,25,276,529.7,1,48,56.691,126,30.827,48,56.296,126,31.845,101,201,142,"RD1",272,0.0503983694645173,26.2722222,0.39,558,571,573
72067,732,1,488,2782655,21,2011,10,14,1927,1393,"RD1","S1","StRS",50,32,"Type 3 tagging",2,"SOUTH",0,0,3,24,8,,48.9933,-126.5991,48.993333,-126.58345,457,206,331,4,12,522.5,261,18,25,312,630.2,1,48,59.598,126,35.946,48,59.6,126,35.007,250,113,181,"RD1",272,0.0503983694645173,29.0277777,0.56,575,583,580
72067,732,1,488,2782656,22,2011,10,14,211,1392,"RD1","S1","StRS",50,32,"Type 3 tagging",2,"SOUTH",0,0,3,24,8,,48.974716,-126.7254,48.966083,-126.734033,374,420,398,4,12,1110.5,671,24,25,685,1128.3,1,48,58.483,126,43.524,48,57.965,126,44.042,205,230,218,"RD1",272,0.0503983694645173,46.2708333,0.59,533,531,527
72067,732,1,488,2782782,23,2011,10,16,623,1417,"RD3","S1","StRS",52,32,"Type 3 tagging",2,,,,4,25,,,49.1452,-127.121933,49.138216,-127.133,925,1020,971,4,12,419.5,179,23,25,196,459.7,1,49,8.712,127,7.316,49,8.293,127,7.98,506,558,531,"RD3",506,0.0937557902538447,18.2391304,0.46,565,620,602
72067,732,1,488,2782783,24,2011,10,16,816,1428,"RD1","S2","StRS",53,32,"Type 3 tagging",2,"SOUTH",0,0,4,25,2,,49.301183,-127.151883,49.293366,-127.16495,237,349,279,4,12,477.2,198,12,24,298,754.2,1,49,18.071,127,9.113,49,17.602,127,9.897,130,191,153,"RD1",244,0.0452103020196405,39.7666666,0.31,565,619,612
72067,732,1,488,2782859,25,2011,10,16,957,1428,"RD3","S2","StRS",55,32,"Type 3 tagging",2,"SOUTH",0,0,4,25,2,,49.290633,-127.22685,49.284766,-127.23975,952,1144,1049,4,12,436.4,141,23,25,157,483.1,1,49,17.438,127,13.611,49,17.086,127,14.385,521,626,574,"RD3",559,0.103576060774504,18.973913,0.16,600,643,650
72067,732,1,488,2782860,26,2011,10,16,1213,1375,"RD2","S2","StRS",54,32,"Type 3 tagging",2,"SOUTH",0,0,4,25,2,,49.340766,-127.2323,49.33205,-127.245,490,665,574,4,12,1150.1,548,20,25,613,1290.7,1,49,20.446,127,13.938,49,19.923,127,14.7,268,364,314,"RD2",313,0.0579951825088012,57.505,0.75,559,572,575
72067,732,1,488,2782936,27,2011,10,16,1420,1362,"RD1","S2","StRS",53,32,"Type 3 tagging",2,"SOUTH",0,0,4,25,2,,49.462516,-127.2469,49.462933,-127.2469,404,188,246,4,12,348.3,139,23,25,141,359.6,1,49,27.751,127,14.814,49,27.776,127,14.814,221,103,135,"RD1",244,0.0452103020196405,15.1434782,0.3,587,669,609
72067,732,1,488,2782937,28,2011,10,16,1625,1405,"RD2","S2","StRS",54,32,"Type 3 tagging",2,"SOUTH",0,0,4,25,4,,49.60035,-127.4643,49.5938,-127.448066,672,788,729,4,1,59.2,29,25,25,29,59.2,1,49,36.021,127,27.858,49,35.628,127,26.884,367,431,399,"RD2",313,0.0579951825088012,2.368,0.35,562,596,552
72067,732,1,488,2782938,29,2011,10,16,1810,1410,"RD2","S2","StRS",54,32,"Type 3 tagging",2,"SOUTH",0,0,4,26,8,,49.583583,-127.631,49.575866,-127.644466,612,689,649,4,1,447.7,338,25,25,338,447.7,1,49,35.015,127,37.86,49,34.552,127,38.668,335,377,355,"RD2",313,0.0579951825088012,17.908,0.7,513,498,506
72067,732,1,488,2782939,30,2011,10,16,2035,1447,"RD2","S2","StRS",54,32,"Type 3 tagging",2,"SOUTH",0,0,4,26,4,,49.837416,-127.736483,49.8303,-127.751083,508,757,616,4,12,633.3,221,22,25,240,694.7,1,49,50.245,127,44.189,49,49.818,127,45.065,278,414,337,"RD2",313,0.0579951825088012,28.7863636,0.49,605,688,636
72067,732,1,488,2782940,31,2011,10,16,2132,1478,"RD1","S2","StRS",53,32,"Type 3 tagging",2,"SOUTH",0,0,4,26,4,,49.800516,-127.794916,49.793733,-127.801266,457,448,440,4,12,889.3,349,24,25,360,923.4,1,49,48.031,127,47.695,49,47.624,127,48.076,250,245,241,"RD1",244,0.0452103020196405,37.0541666,0.68,587,617,607
72067,732,1,488,2782941,32,2011,10,18,717,1370,"RD2","S2","StRS",54,32,"Type 3 tagging",2,"SOUTH",0,0,4,26,6,,49.823516,-127.89845,49.834,-127.8987,693,682,683,4,12,1256.1,639,23,25,678,1335.6,1,49,49.411,127,53.907,49,50.04,127,53.922,379,373,373,"RD2",313,0.0579951825088012,54.6130434,0.6,540,628,566
